year,code,title,genre,directors,actors,story,,,,,,,,,,,,,,,,,,,,
2015,130585,사일런트 하트,드라마,빌 어거스트,기타 노비, 모튼 그런워드, 파프리카 스틴,크리스마스를 앞둔 어느 날, 사랑하는 엄마와 마지막 주말을 보내기 위해 한 가족이 모인다.   두 딸들은 엄마를 떠나 보낼 마음의 준비를 단단히 하고 왔지만, 막상 엄마를 보니 흔들리는 마음을 붙잡을 수가 없다. 가족들은 자신의 감정을 숨긴 채 엄마의 바람대로 온 가족이 산책도 하고, 만찬 같은 저녁도 함께 보내며 행복한 시간을 보낸다. 하지만 큰 딸 하이디가 우연히 부모님의 비밀을 알게 되고 엄마의 선택이 잘못 된 건 아닌지 의심이 드는데…,,,,,,,,,,,,,,,
2015,143251,사쿠라코 씨의 발밑에는 시체가 묻혀 있다,애니메이션,카토 마코토,,뼈를 좋아하는 사쿠라코, 그런 그녀에게 휘둘리는 평범한 고등학생 쇼타로에 관한 애니메이션,,,,,,,,,,,,,,,,,,,
2015,95243,사파이어,코미디, 드라마, 뮤지컬,웨인 블레어,크리스 오다우드, 데보라 메일맨, 제시카 마우보이,타고난 아름다운 목소리를 가진 네 명의 호주 원주민 흑인 소녀  가일, 신시아, 줄리, 그리고 케이.   안타까운 사연으로 케이가 백인들의 사회로 간 이 후,    가일과 신시아, 줄리는 원주민 흑인이라는 이유만으로 천대를 받으면서도 노래에 대한 꿈을 접지 않는다.   우연히 작은 술집의 대회에서 그녀들의 목소리를 들은 데이브는그녀들을 발탁해 베트남 위문 공연단으로 데뷔시키고,   전쟁의 위험보다 데뷔의 흥분으로 네 소녀는 전쟁 속에서 그녀들만의 파란만장한 청춘의 축제를 펼쳐가는데…,,,,,,,,,,
2015,141214,산,벗,다큐멘터리,,,산이 삶의 터전인 이들이 있다. 세상은 모르는 그들의 숨겨진 일상을 찾아 산과 함께 살아가는 이들의 이야기를 들어본다.,,,,,,,,,,,,,,,,,,,
2015,90427,산다,드라마,박정범,박정범, 이승연, 박명훈,일한만큼 돈을 받고 받은 만큼 먹고 산다. 강원도 건설 현장 일용직 노동자로 살아가는 청년 ‘정철’의 인생은 이 한 마디로 정리된다. 그러나 이 간단한 명제가 정철에겐 언제나 문젯거리다. 임금을 떼먹고 도망간 팀장 대신에 정철에게 임금 독촉을 해대는 현장 동료들과의 충돌 속에서 부모님을 잃은 후유증으로 정신이 오락가락하는 누나, 그녀 대신 돌봐야 하는 어린 조카와 함께 이 추운 겨울을 하루하루 버텨나가야 한다. 하지만 그는 이런 악조건에서도 틈만 나면 지난 여름 홍수에 반파된 집을 고치는데……    가진 자들이 더 가지려고 발버둥치는 현실에서  더 이상 빼앗길 것도 없는 한 남자의 끈질긴 살 길 찾기!,,,,,,,,,,,,,,,,,
2015,141212,산마을 행복한 사람들,다큐멘터리,,,오랜 시간 동안 수많은 사람들에게 자신을 내어주었던 고개.  오르막 내리막이 쉼 없이 이어지는 모습처럼 굴곡진 인생의 희로애락(喜怒哀樂)을 고스란히 안은 곳. 2015에는 또 어떠한 사연을 품고 있을지 고개 너머에 있는 사연의 주인공들을 만나본다,,,,,,,,,,,,,,,,,,,,
2015,145117,산소 같은 남자,코미디,방수인,이진호, 김진아,사회물정 전혀 모르는 찌질이 대학생 '진호'가 불굴의 여성환경운동가 선배 '진아'를 만나면서 벌어지는 좌충우돌 청춘멜로 로맨틱코미디,,,,,,,,,,,,,,,,,,,
2015,145168,산주산겐도 궁수 이야기,서사,나루세 미키오,하세가와 카즈오, 다나카 기누요,에도 시대, 산주산겐도 사당에서 매년 개최하는 궁술 대회는 많은 이들의 관심의 대상이다. 다이하치로의 아버지는 이 궁술 대회에서 패배한 후 스스로 목숨을 끊었고, 다이하치로는 어릴 때부터 우승을 꿈꾸며 궁술을 갈고 닦는다. 하지만 최고의 실력자 간자에몽 등 어려운 장애물이 기다리고 있다. 나루세 미키오의 첫 사극 영화.,,,,,,,,,,,,,,,,,
2015,142006,산愛진미,다큐멘터리,,,공기 좋고 물 좋은 산천초목! 그 낙원의 세계에서 ‘맛있는 산행’을 해본 적이 있는가! 국내 유일 알짜배기 산 근교 맛집 프로그램 '산愛진미' 에서 건강과 맛을 책임질 테마 맛집을 찾아 나섰다. 즐거운 산행의 마침표가 되어줄 고품격 영양식 맛집으로 당신을 초대한다.,,,,,,,,,,,,,,,,,,,,
2015,143502,살아보니 어때?,,,정려원,자유와 예술이 공존하는 로망의 도시 암스테르담으로 떠난 려원&amp;수미  하지만!! 그녀들에게 주어진 건 달랑 ‘집 한 채’뿐  로망과 현실의 혼돈 속에서 살기 위해 과감한 결단을 하는데..    네덜란드 현지인과의 하우스 셰어를 결심하다!   ‘0유로’에서 살아남기 위한 ‘Dutch와의 동거’ 시작!  타인과의 문화장벽을 극복하고 진정한 더치녀로 거듭나는  깐깐한 집주인 정려원의 좌충우돌 암스테르담 스토리,,,,,,,,,,,,,,,,,,,,
2015,120911,살인 질주,드라마,크리스티안 E. 크리스티안센,사이런 비요른 멜빌, 제이콥 오프테브로, 다니카 쿠르시크,,,,,,,,,,,,,,,,,,,
2015,145352,살인게임,액션,아눕 랜기,톰 시즈모어, 비비카 A. 폭스, 링 바이,은퇴한 킬러 벳 존슨은 임무에 실패한 아들과 아들의 친구들을 구하기 위해 같은 임무를 떠맡게 된다. 마피아 두목 엘 비에호 의뢰는 한 여자(이사벨라)를 제거하는 것. 하지만 킬러에서 은퇴한 뒤로 더이상 살인을 하지 않겠다고 맹세한 벳은 자신에게 붙여진 감시자들을 따돌리고, 이사벨라를 죽이는 대신 안전하게 대피시키는 쪽을 선택한다. 과연 벳은 이사벨라를 무사히 대피시키고, 자신의 아들과 아들의 친구들도 구할 수 있을까?,,,,,,,,,,,,,,,,
2015,136321,살인게임 무삭제판,공포, 스릴러,에즈라 타카아키,니시나 모모카, 요시다 유카, 니시노 쇼,연인 테츠야와의 결혼을 꿈꾸며 열심히 살아가는 햇병아리 변호사 교코. 어느 날 절친인 유카리가 찾아와 수심 가득한 얼굴로 고민을 털어놓는다. 우연찮게 유령 인터넷 게임을 하다가 엄청난 빚을 지게 된 유카리는 빚 독촉으로 인해 살기가 힘들다며 변호사인 교코에게 도움을 청한다. 교코는 유카리를 돕기 위해 나섰다가 유카리와 함께 납치되어 헌터들에게 쫓기는 인간 사냥 게임에 참가하게 된다. 끝까지 살아남으면 5천만 원을 얻는 서바이벌 게임이 시작되고. 동료들이 하나 둘씩 헌터들에게 잡혀 강간, 살해되는 것을 본 교코. 과연 교코는 인간 지옥에서 살아남을 수 있을 것 인가.,,,,,,,,,,,,,,,,
2015,122916,살인의뢰,범죄, 스릴러,손용호,김상경, 김성균, 박성웅,그 날 이후, 죽을 수도 살 수도 없었다.    베테랑 형사 태수는 우연히 뺑소니범 조강천을 잡지만, 그가 서울 동남부 연쇄실종사건의 범인이자 부녀자 10명을 무참히 살해한 살인마였다는 사실이 드러난다.   그러던 중, 강천의 마지막 희생양이 태수의 동생 수경으로 밝혀져 태수는 충격에 휩싸인다.   태수는 수경의 행방을 찾기 위해 강천 앞에 무릎까지 꿇지만 강천은 입을 다물고, 그에게 아내를 잃은 또 다른 남자 승현은 슬픔과 분노를 견디지 못한 나머지 사라진다.  그 후 3년, 살인사건을 조사하던 태수는 누군가 감옥 안의 강천을 노리고 있다는 것을 알게 된다.   표적이 된 강천을 지킬 수도, 죽일 수도 없는 형사 태수의 앞에 사라졌던 승현이 다시 모습을 드러낸다.    “죽이고 싶은 사람 있습니까?”  3년 동안 준비된 치밀한 계획이 완성된다!,,,,,,,,,,,
2015,130346,살인재능,스릴러,전재홍,김범준, 배정화,8년 동안 다니던 회사에서 쫓겨나 한순간에 실업자가 된 남자 ‘민수’.   결혼을 약속한 여자친구 ‘수진’에게 버림 받은 뒤,   그녀를 되찾기 위해 밤낮으로 일하지만 상황은 좀처럼 나아지지 않는다.   어느 날, 대리운전 중 우연히 만난 옛 상사의 멸시에 홧김에 살인을 저지르게 된 그는   자신도 몰랐던 죽이는 재능을 처음 발견하게 된다.   죄책감도 잠시, 점차 살인과 쾌락에 중독된 악마가 되어가는 ‘민수’,   이제 그의 광기는 ‘수진’에게로 향하는데…,,,,,,,,,,,,,,,
2015,135959,살인캠프,스릴러,이상빈,백도빈, 정시아, 곽도원,낡은 군용 버스 안, 복학생 명훈과 여자친구 영은, 그리고 서바이벌 게임 동아리 친구들이 타고 있다. 이들이 향하는 곳은 병영 체험을 위한 사설캠프. 대규모 인원이 입영하는 것으로 알고 있는 명훈 일행은 한산한 캠프에 당황한다. 알고 보니 명훈의 실수로 하루 일찍 도착한 것. 교관과 조교는 임시 막사에서 하루 묵을 수 있도록 임시 막사로 안내한다. 저녁 식사를 마치고 개인 시간을 보내는 명훈과 동아리 친구들은 각자 흩어져 샤워, 산책, 음주 등 자유로운 시간을 보낸다. 하지만 날이 어두워질수록 친구들은 하나 둘 사라지고 명훈과 영은은 그들을 찾아 나선다. 그리고 발견되는 끔찍한 시체들. 명훈은 이 모든 것이 교관과 조교들이 벌인 짓이라 생각하고 그들을 피해 가까스로 캠프에서 탈출한다. 자신이 타고 온 버스에 오르려는 명훈과 그를 끝까지 쫓아오는 교관, 이 둘은 버스 기사로부터 충격적인 반전과 맞닥뜨리게 된다. 과연 친구들은 누가 죽였을까? 명훈은 무사히 캠프를 떠날 수 있을까?,,,,,,,,,,,,,
2015,134130,삼시세끼 어촌편,,나영석, 신효정,차승원, 유해진, 손호준,도시에서 쉽게 해결할 수 있는 '한 끼' 때우기를 낯선 어촌에서 가장 어렵게 해 보는 야외 버라이어티 프로그램,,,,,,,,,,,,,,,,,
2015,143047,삼시세끼 어촌편 2,,,차승원, 유해진, 손호준,도시에서 쉽게 해결할 수 있는 '한 끼' 때우기를 낯선 어촌에서 가장 어렵게 해 보는 야외 버라이어티 프로그램,,,,,,,,,,,,,,,,,,
2015,138949,삼시세끼 정선편,,나영석,이서진, 택연, 김광규,도시에서 쉽게 해결할 수 있는 '한 끼' 때우기를 낯설고 한적한 시골에서 가장 어렵게 해 보는 야외 버라이어티 프로그램,,,,,,,,,,,,,,,,,,
2015,138046,상류사회,드라마,최영훈,유이, 성준, 박형식,자신의 신분을 철저히 감추고 재벌 딸이 아니어도 자신을 사랑해줄 남자를 찾는 한 여자와 사랑은 지배층이 피지배층을 지배하기 위한 정서적 당근쯤이라고 여기는 남자의 이야기,,,,,,,,,,,,,,,,,,
2015,144328,상상고양이,,,유승호, 조혜정,각자 다른 상처를 가진 인간과 고양이가 함께 살아가며 서로의 아픔을 치유해 나가는 이야기,,,,,,,,,,,,,,,,,,,
2015,143511,상암에서 놀자!,,,강남, 차예린,지금은 상암시대! 상암에서 놀자!!      <dmc>의 대미를 장식할 가장 핫! 하고 신나는 스탠딩 라이브 무대가 펼쳐진다!  ‘힙합’에서부터 ‘락’, ‘EDM’ 까지!! 트렌디한 음악장르를 올 라이브로 즐길 수 있는 단하나의 뮤직쇼!  그 어디에서도 볼 수 없었던 국내 최정상급 아티스트들로 이뤄진 탄탄한 라인업!  생생한 스탠딩 공연을 통해 관객들과 함께 호흡하며 음악으로 하나 되는 즐거움을 선사한다</dmc>,,,,,,,,,,,,,,,,,,
2015,120551,새크리파이스,드라마, 스릴러,마이클 콘,더모트 멀로니, 멜로라 월터스, 오스틴 에이브람스,고등학교 졸업을 앞둔 행크는 슈퍼스타 미식축구 선수이다. 장래가 촉망한 행크 앞엔 대학 스카우터들이 장학금을 주고 서로 모셔가려고 영입 경쟁을 펼칠 정도이다. 어려운 가정 형편에서 행크는 집안의 희망으로 자리잡고, 행크의 어린 동생 티미는 그런 행크를 자랑스러워하며 우상처럼 따르는 한편, 부모님과 세상의 관심을 한몸에 받는 행크가 부럽기도 하다. 어느 날, 고등학생 신분으로 마지막 경기를 치룬 행크는 친한 팀 동료들과 함께 사냥 캠프를 떠난다. 동생 티미도 따라가겠다고 졸라서 캠프에 동행하는데... 산에 들어서자마자 형제와 친구들은 엄청난 비극에 휘말리게 된다. 그리고 벗어나려고 하면 할수록 점점 더 깊은 수렁에 빠져들게 된다.,,,,,,,,,,,,,,
2015,90596,샌 안드레아스,액션, 드라마, 스릴러,브래드 페이튼,드웨인 존슨, 알렉산드라 다드다리오, 칼라 구기노,샌 안드레아스 단층이 마침내 끊어져 규모 9의 강진이 발생하자 구조헬기 조종사 드웨인 존슨은 사이가 멀어진 아내와 함께 외동딸을 구하기 위해 최악의 상황 속으로 뛰어든다. 세상이 무너지는 마지막 순간, 당신은 어디에서 누구와 함께 할 것인가!,,,,,,,,,,,,,,,
2015,107935,생 로랑,드라마,베르트랑 보넬로,가스파르 울리엘, 레아 세이두, 루이스 가렐,스물 한 살에 크리스찬 디올의 수석 디자이너가 된 천재,   여성에게 바지 정장을 선사한 패션 혁명가, 하지만 우울증과 알코올 중독에 시달린 외로운 예술가…  그리고 영화, 젊음, 아름다움, 부를 모두 가졌지만 고립된 세계에서 미를 추구했던 남자.  세계적인 패션디자이너임과 동시에 파멸적이고 탄생적인 삶에 모든걸 걸었던 예술가 ‘이브 생 로랑’!  그의 인생은 일생일대 뮤즈들을 만나면서 더욱 혹독하고 뜨거운 탐미 속으로 빠져드는데…,,,,,,,,,,,,,
2015,132945,생각보다 맑은,애니메이션,한지원,엄상현, 양정화,진로 선택의 기로에 선 ‘고구마’와 사랑한다는 말이 듣고 싶은 ‘여과장’   음악이 하고 싶은 ‘기타소녀’ 그리고 주인을 만나러 집을 나선 강아지 ‘마로’   그들의 내일은 오늘보다는 맑을까? 더 나은 내일을 꿈꾸는 우리 모두의 이야기!     대학 졸업반 두식. 뒤늦게 짝사랑의 열병을 앓는 그에게 가족과 친구들은 취직이나 하라고 압박한다.   그저 두식은 사랑도, 미래도 진짜 좋아하는 걸 하고 싶을 뿐인데…      사내 비밀 커플 은솔과 김부장. 결혼을 앞두고도 사랑한다는 말은커녕, 속내를 알 수 없는 김부장이 은솔은 불안하다. 그녀는 무슨 수를 써서라도 그에게 사랑한다는 말을 들으려고 한다.       ‘메탈신의 계시’를 받은 예미. 함께 음악을 시작했던 친구 강보가 대학입시에 전념하겠다며 갑자기 밴드 탈퇴를 통보하자 기가 막힌다. 예미는 죽어도 음악을 포기하고 싶지 않은데…      호기심 많은 9살 푸들 마로. 견생 9년 만에 처음 홀로 집을 뛰쳐나와 주인을 따라 나서지만 이내 옆길로 새버리고, 낯선 숲에 발을 들이며 처음 본 놀라운 세상과 마주한다.,,,,,,,,,,,,,,,,
