year,code,title,genre,directors,actors,story,,,,,,,,,,,,,
2018,143776,영혼의 순례길,드라마, 다큐멘터리,장양,,티베트 작은 마을의 니이마는 ‘신들의 땅’이라 불리는   성지 라싸와 성산 카일라스산으로 순례를 떠나는 것이 평생의 꿈이다.     그리하여, 죽기 전에 순례를 떠나고 싶다는 노인, 살생을 너무 많이 했다는 소 백정,   출산을 앞둔 임산부와 어린 소녀에 이르기까지    각자 다른 이야기와 희망을 품은 세 가족, 총 11인이 모여 순례에 나선다.     1년 동안 2,500km에 달하는 거리를 향해 삼보일배를 시작하는 순례단.  육체적 고통을 극복하고 지친 영혼을 달래며 평안을 기도하는   험난하고 숭고한 긴 여정을 함께하게 되는데…      평범한 이들만이 만들 수 있는 위대한 여정이 시작된다!,,,,,,,
2018,179121,옆집소녀2,멜로/로맨스,성기만,,남편 세진은 아내 아해에겐 여성으로써 관심이 없다. 아해는 이런 남편이 무정하기만 하다. 사실 세진은 아해의 젊고 아름다운 동생 아라와 아내 모르게 불륜을 저지르고 있다. 일 중독으로 우울증에 시달리던 건후는 동문회 메시지를 받게 되고 기분 전환이나 할 겸 참석한다. 그곳에서 어릴적 짝사랑하던 옆집누나 아해를 만나게 되는데, 여전히 예쁜 외모에 몸매는 환상적이다. 상담을 빌미로 그녀에게 다가가는 건후와 남편의 무심함으로 외로운 아해. 서로의 외로움을 알아차리기라도 한 듯 서로에게 이끌려 하룻밤을 보내고 서로의 일상으로 돌아가려 하지만 아해를 잊지 못하는 건후, 아해 역지 건후의 손길이 밤새 생각이 나는데. 과연, 그들은 일상으로 다시 돌아갈수 있을것인가?,,,,,,,,,,
2018,172525,예스 평창!,다큐멘터리,백철기,박용성, 최문순, 이광재,세계적인 도시들 틈에서 아무런 주목도 받지 못하던 평창,  2003년 동계 올림픽 첫 유치 도전 이후 두 번의 쓰디쓴 고배를 마신 강원도 평창이   2011년 7월 드디어! 세 번의 도전 끝에 남아공 더반에서 평창의 승전보가 울려 퍼지게 되는데…    끝나지 않은 평창의 감동이 다시 시작된다!,,,,,,,,,,
2018,168303,오 루시!,멜로/로맨스, 코미디,히라야나기 아츠코,테라지마 시노부, 조쉬 하트넷,친구도, 가족도, 사랑도 없는 외로운 중년 여성 세츠코.  어느 날, 엉뚱한 조카 미카의 권유로 영어 학원을 등록하게 되고  그곳에서 꽃미남 영어강사 '존'에게 첫눈에 반한다.  금발의 가발을 쓰고 '루시‘라는 새 이름을 얻게 된 그녀.  세츠코는 전과는 달라져가는 자신의 모습을 발견하기 시작하지만,  그녀에게 처음으로 설레는 감정을 일깨워 준 존은 홀연히 미국으로 떠나 버린다.  상심도 잠시, 세츠코는 오랜만에 만난 사랑을 놓치지 않기 위해 과감히 미국행을 결심하는데…    세츠코는 과연 진짜 사랑을 붙잡을 수 있을까?,,,,,,
2018,170859,오늘 밤, 로맨스 극장에서,판타지, 멜로/로맨스,타케우치 히데키,아야세 하루카, 사카구치 켄타로,영화감독을 꿈꾸는 ‘켄지’.  우연히 발견한 오래된 흑백 고전 영화 속 ‘미유키’ 공주를 동경하게 된 그는  아무도 없는 극장에 남아 그녀가 나오는 영화를 혼자 감상하는 것이 일상이 된다.    폭우가 몰아치던 어느 날, 그에게 영화보다 더 영화 같은 일이 벌어지게 되는데!  바로 스크린 속 ‘미유키’ 공주가 현실 속으로 나타난 것.    흑백 영화에서 막 튀어나온 말괄량이 ‘미유키’ 공주와 해피 엔딩을 꿈꾸는 순수 청년 ‘켄지’의  신분(!), 컬러(!), 시공간을 초월한 아름다운 로맨스가 시작된다!,,,,,,,
2018,169538,오렌지 소파의 스와핑,에로,요시유키 유미,,분가 후 이사를 오게 된 테츠야와 유키 부부. 이사 후 테츠야는 그 전에 가족들과 같이 살아 그동안 억눌러왔던 욕구들을 풀려고 하지만 부끄러움이 많은 유키는 그런 테츠야를 밀어내고 만다. 그러던 어느 날 유키는 이웃집 마키코 씨와 친해지게 되면서 일명 사모님 모임에 끼게 되는데, 그녀들의 거침없는 대화에 부끄러움이 많은 유키는 신세계를 경험하게 된다. 그리고 그녀들과 만남을 거듭할수록 자신의 내면에 잠재워있던 욕구들이 깨어나기 시작하면서 급기야 이웃집 아미와도 야릇한 관계를 맺게 된다. 그렇게 이사 온 후 점점 변하기 시작한 유키는 남편에게도 점점 적극적으로 애정표현을 하지만 남편은 이미 다른 여자와 바람이 나게 된다. 그리고 테츠야의 바람 상대가 마키코라는 걸 알게 된 유키는 남편과 마키코에 대한 배신감보다는 변화를 받아들이고 자유로운 성생활을 함께 즐기게 된다.,,,,,,,,,,,,
2018,174257,오목소녀,드라마,백승화,박세완, 안우연,한때 바둑왕을 꿈꿨으나 현실은 기원 알바인  이바둑에게 찾아온 인생 최대의 소확행!  오목에 오늘을 건 그녀의 전대미문 한판 승부가 펼쳐진다    행 복 의 판 을 바 꿀  오 목 소 녀,,,,,,,,,,,,
2018,153675,오션스8,액션, 범죄,게리 로스,산드라 블록, 케이트 블란쳇, 앤 해서웨이,전 애인의 배신으로 5년간 감옥에서 썩은 ‘데비 오션’(산드라 블록)은 가석방되자마자   믿음직한 동료 ‘루’(케이트 블란쳇)와 함께 새로운 작전을 계획한다.   그들의 목표는 바로, 뉴욕 메트로폴리탄 박물관에서 열리는 미국 최대 패션 행사인   메트 갈라에 참석하는 톱스타 ‘다프네’(앤 해서웨이)의 목에 걸린 1천 5백억 원의 다이아몬드 목걸이를 훔치는 것!   디자이너부터 보석전문가, 소매치기와 해커까지, 전격 결성된 각 분야 전문가들이 마침내 실행에 나서는데…    기가 막힌 작전, 그 뒤에 또 다른 목적  화끈하게 훔치고 시원하게 갚는다!,,,,,,
2018,154435,오스,범죄, 드라마, 스릴러,발타자르 코루마쿠르,헤라 힐마, 발타자르 코루마쿠르,저명한 외과 의사 ‘피누르’.   부족한 것 없이 평온했던 ‘피누르’의 일상이, 딸 ‘안나’의 연인 ‘오타르’로 인해 무너지게 된다.  마약 중독으로 인해 점점 망가져가고 범죄의 위협 속에 놓여 있는 ‘안나’를 지키기 위해  경찰의 도움도 받으려 했지만 소용이 없다는 것을 알게 되자  직접 ‘오타르’를 처단할 계획을 세우기 시작한다.    ‘안나’의 ‘오타르’를 향한 맹목적인 사랑을 멈추기 위해,   그리고 가족을 위협하고 이용하려 하는 ‘오타르’의 협박과 폭력에서 벗어나기 위해  ‘피누르’는 의사로서 할 수 있는 가장 잔혹한 방법으로 죽음 없는 살인 계획을 시작한다.,,,,,,,,
2018,165020,오아시스 세탁소,드라마,권중목,조준형, 문상희, 정래석,30년째 변함없이 대를 이어 언제나 그 자리를 지키고 있는 오아시스세탁소.   그러던 어느 날 죽어가는 어머니의 ‘세탁’이란 말 한 마디 듣고서  엄청난 유산이 세탁소에 맡겨진 빨래 속에 있다고 믿는 안씨네 가족이 세탁소를 난장판으로 만든다.  야심한 밤, 욕심 많은 사람들의 습격작전으로  수백벌의 옷들이 흩어져 엉망이 된 오아시스세탁소는 아수라장이 되고 마는데....    과연 세탁소에는 그들이 진정 원하던 유산이 있었을까?    씨어트리컬 무비(Theatrical Movie)는 고정된 무대에서 펼쳐지는 연극을  영화에 적합하게 각색, 촬영 및 편집으로 재구성하여 연극적 리얼리즘과 영화적 디테일을 포함하려는 새로운 장르의 영화.,,,,,,,,,
2018,155710,오장군의 발톱,전쟁, 드라마, 판타지,김재한,맹세창,전쟁을 끝내기 위해 늘 마지막 전투를 벌이는   동쪽나라와 서쪽나라,   산 너머 날아다니는 비행기에 늘 불안감을 안고 사는 사람들   수십 년 이어지는 전쟁은   깊은 산골짜기 순박한 농삿군에게 총을 안기고     꿈에서야 만날 수 있는 장군이와 꽃분이,  결국 꿈결의 만남조차 전쟁은 허락하지 않는다.     전쟁을 끝내기 위해 전쟁을 하는   동쪽나라와 서쪽나라의 장군들에게 평화란!    한쪽이 한쪽을 소멸시켜야 찾아오는 죽음의 행진     까치골 장군이는 적과 아군을 가리는 않는 총이 무섭다고 하고,   동쪽나라 장군은 지켜야 할 가족을 위해 총을 들어야한다며   진정한 평화는 승리 위에 있다고 말한다.     까치골과 꽃분이를 그리워할수록 다가오는 죽음의 그림자  매순간 사람을 믿고 사람의 본성을 따르는 오장군,   여러 덧없는 죽음을 마주하게 된다.     소식 없는 아비를 찾아 전쟁터를 헤매는 모녀,   적의 기습에 총알받이로 죽어버린 어린 병사들  부상당한 적군의 어린병사     그리고 조금씩 다가오는 동쪽나라 장군의 계략,    장군이는 평화의 땅,   꽃분이가 기다리는 까치골로 돌아갈 수 있을까?,,,,
2018,151715,오직 사랑뿐,드라마, 멜로/로맨스,엠마 아산테,로자먼드 파이크, 데이빗 오예로워,1947년 영국, 댄스파티에서 우연히 만난 세레체와 루스는 첫눈에 서로에게 사랑에 빠지고 만다.  하지만 당시 영국보호령이었던 베추아날란드의 왕자 ‘세레체’와  평범한 영국 여자 ‘루스’의 뜨거운 사랑은 전 세계적으로 엄청난 파장을 불러일으키는데…,,,,,,,,,,
2018,151752,온리 더 브레이브,드라마,조셉 코신스키,조슈 브롤린, 마일즈 텔러, 제프 브리지스,미국 애리조나 주 일대에서 역사상 최악의 재난으로 기록되는 초대형 산불이 발생한다.   8.1평방 킬로미터, 축구장 일천백여 개 크기가 넘는 지역을 불태우는데…   자칫 마을로 번지면 수많은 인명피해가 올 수 있는 상황!   이 현장에 최정예 엘리트 소방관 핫샷 멤버들이 출동하게 되는데…   불과 당신 사이 마지막 마지노선. 아직 희망은 있다!    *핫샷: 산불 발생 초기 단계에 방어선 구축을 위해 투입되는 최정예 엘리트 소방관.   핫샷은 땅을 파고 나무를 잘라 경계선을 만든 뒤 맞불을 놓아 불을 끄거나 바람의 방향을 이용하는 등의 방법으로 진화작업을 한다.   현재 미국 전역 약 2000여 명이 활동한다.,,,,,,,,,,
2018,163842,올 더 머니,범죄, 드라마, 미스터리, 스릴러,리들리 스콧,미셸 윌리엄스, 크리스토퍼 플러머, 마크 월버그,석유 사업으로 세계 최고의 부자가 된 J. 폴 게티의 손자가 유괴되는 사건이 발생한다.  유괴범이 요구한 몸값은 1,700만 달러(186억 원).  전 세계가 게티 3세의 역대급 몸값 협상에 주목하는 가운데  J. 폴 게티는 단 한 푼도 줄 수 없다고 단언하고,  게일은 아들을 구하기 위해 전직 CIA요원 플레처와 함께 협상에 나서는데…    세상을 떠들썩하게 한 몸값 협상의 비밀이 밝혀진다!,,,,,,
2018,169559,완벽한 망상,공포, 스릴러,브래드 더글라스,애비 워든, 마릴린 메이슨, 마이클 마이어,알코올 중독자 어머니에게서 벗어나기 위해 직장을 구하던 아만다 밀라드는  켄터키 시골의 밋첼이란 곳에서 걸려온 전화를 받게 된다.  제안을 통해 밀드레드 콜빈이 운영하는 오리건 호텔에서 일하게 된 아만다는  어느 날 자신이 임신했음을 알게 되고 사실 모든 것이 밀드레드가 자신의 아들 빌리를 위해 꾸민 계략이었음을 알게 된다.  학대당하던 아만다는 결혼식에서 밀드레드를 죽이고 합의를 통해 자유를 되찾지만  이후 낳은 빌리의 아들이 밀드레드와 같은 말을 하며 사람을 죽이는 것을 보고 만다.,,,,,,,,,,
2018,171895,완벽한 섹스의 맛-감독판,멜로/로맨스,이민,,여자친구 에이미와 만족스럽지 못한 하룻밤을 보내고 관계가 소원해진 용팔은 관계 회복을 위해 S치료사 반희를 찾아간다.   그 곳에서 만난 반희와의 은밀한 교육과 치료로 인해 자신이 다 나았다고 생각하고 자신감을 얻은 용팔은 에이미를 찾아간다.   그녀와 뜨거운 시간을 보내고 서로의 관계는 좋아지지만 스스로가 아쉬운 마음에 S치료사 반희를 다시 찾아가는데...,,,,,,,,,,,,,
2018,129090,완벽한 섹스의 발견,코미디,제니퍼 피니간, 조나단 실버맨,미나 수바리, 크리스틴 체노웨스, 제프 스털츠,잘나가는 이혼 전문 변호사이자 바람둥이인 빈스에게 인생은 그저 커다란 경쟁이고 패배는 절대 용납되지 않는다. 그러던 어느 날 빈스는 술집에서 친구 애인의 동창인 제인을 만난다. 제인 또한 만만치 않게 승부욕이 강하다. 빈스는 그녀를 이기기 위해 끊임없이 내기를 제안한다. 포기를 모르는 빈스의 승부욕에 두 사람은 점차 만나는 횟수가 잦아지고, 서로에게 점점 끌리는데...,,,,,,,,,
2018,167638,완벽한 타인,드라마, 코미디,이재규,유해진, 조진웅, 이서진,우리 게임 한 번 해볼까? 다들 핸드폰 올려봐  저녁 먹는 동안 오는 모든 걸 공유하는 거야  전화, 문자, 카톡, 이메일 할 것 없이 싹!    오랜만의 커플 모임에서 한 명이 게임을 제안한다.  바로 각자의 핸드폰을 테이블 위에 올려두고  통화 내용부터 문자와 이메일까지 모두 공유하자고 한 것.  흔쾌히 게임을 시작하게 된 이들의 비밀이 핸드폰을 통해 들통나면서  처음 게임을 제안했던 것과는 전혀 다른 상상치 못한 결말로 흘러가는데….  상상한 모든 예측이 빗나간다!,,,,,,,
