year,code,title,genre,directors,actors,story,,,,,,,,,,,,,,,
2013,114853,서번트 X 서비스,애니메이션,야마모토 야스타카,,홋카이도의 어떤 구청 야마가미 루시…는 어떤 목적을 이루기 위해 공무원이 되어 복지과에 들어가게 된다. 그리고 그곳에서 매우 개성적인 동기들과 선배들을 만나게 되는데... 때론 씩씩하게 때론 비밀스럽게 활약하는 구청 직원들의 본격 워크 코미디!,,,,,,,,,,,,,,,
2013,50949,서베일런스,스릴러, 미스터리,제니퍼 챔버스 린치,줄리아 오몬드, 빌 풀만, 펠 제임스,인적이 드문 한적한 시골 마을에서 벌어진 의문의 연쇄 살인. 연쇄살인범을 추적하기 위해 두 명의 FBI 요원들이 마을로 파견된다. 경찰서에 도착한 FBI는 경찰들이 보호하고 있는 세 명의 생존자들을 상대로 탐문 수사를 시작한다. 한 순간에 벌어진 살인사건으로 가족을 모두 잃은 어린 소녀와, 남자친구와 마약을 처리하다 돌아가는 길에 사건으로 남자친구를 잃은 여자, 그리고 현장에서 동료를 잃고 부상을 입은 채 살아남은 경찰관의 엇갈린 진술로 인해 사건은 점점 미스터리 해지고, 사건의 진실이 조금씩 밝혀질수록 엄청난 반전으로 치닫게 되는데……  과연 진실을 목격한 사람은 누구일까?,,,,,,,,,
2013,112712,서세원 남희석의 여러 가지 연구소,,김순겸,서세원, 남희석,,,,,,,,,,,,,,,
2013,62328,설국열차,SF, 액션, 드라마,봉준호,크리스 에반스, 송강호, 에드 해리스,기상 이변으로 모든 것이 꽁꽁 얼어붙은 지구. 살아남은 사람들을 태운 기차 한 대가 끝없이 궤도를 달리고 있다. 춥고 배고픈 사람들이 바글대는 빈민굴 같은 맨 뒤쪽의 꼬리칸, 그리고 선택된 사람들이 술과 마약까지 즐기며 호화로운 객실을 뒹굴고 있는 앞쪽칸. 열차 안의 세상은 결코 평등하지 않다.   기차가 달리기 시작한 17년 째, 꼬리칸의 젊은 지도자 커티스는 긴 세월 준비해 온 폭동을 일으킨다. 기차의 심장인 엔진을 장악, 꼬리칸을 해방시키고 마침내 기차 전체를 해방 시키기 위해 절대권력자 윌포드가 도사리고 있는 맨 앞쪽 엔진칸을 향해 질주하는 커티스와 꼬리칸 사람들. 그들 앞에 예기치 못한 상황들이 기다리고 있는데…,,,,,,,,
2013,102948,설녀,판타지, 드라마, 에로,아시즈카 신타로,나가사와 츠구미, 오카베 나오,죽은 여자의 시신을 눈 속에 감추는 마을 남자들… 다음 날 죽은 줄만 알았던 그녀가 사라진다. 이후 사람들은 그녀를 ‘설녀雪女’가 되었다고 믿기 시작한다. 어느 날, 깊은 산 속에 홀로 살던 남자가 쓰러져 있는 설녀를 발견하고 그녀를 집으로 데리고 온다. 남자의 정성에 그녀는 깨어나고, 그녀의 아름다운 모습에 반해 남자는 관계를 갖는데, 설녀가 오르가즘에 이른 순간 그녀는 죽어버린다. 당황한 남자는 어쩔 줄 몰라 하지만, 그녀는 다음 날 아무렇지 않게 눈을 뜨는데… 과연 그녀에게 말할 수 없는 비밀은 무엇일까…,,,,,,,,
2013,97971,설인,판타지, 스릴러,이사무엘,김태훈, 지우,눈 덮인 설산 깊은 곳의 어느 모텔, 원치 않은 아이의 임신에 이어 불미스러운 일로 일자리까지 잃게 된 연수(김태훈 분)는 잠시 힘든 현실을 피해 대학생 시절 친구와 함께 여행 왔던 설산 속 모텔을 다시 찾는다. 모텔에는 묘한 분위기의 여주인(조은아 분)과 마치 기다렸다는 듯이 연수에게 호기심을 보이는 정체불명의 조(김종엽 분)와 박(아용주 분)이 그를 맞이한다. 이들로 인해 잊고 지냈던 과거의 기억을 하나씩 떠올리는 연수.  한편, 사라진 아빠를 찾아 설산까지 온 미스터리한 소녀 안나(지우 분)까지 나타나면서 연수는 겉잡을 수 없는 혼란 속에 빠진다. 순간, 조와 박이 돌변하여 아무 이유 없이 연수와 안나의 목숨을 위협하고 그들은 영문도 모른 채 설산을 향해 도망치기 시작한다. 이들에게는 무슨 일이 벌어진 것일까?,,,,,,,,,,
2013,103689,설특집 스타 애정촌,,심성민,데니안, 이켠, 제이윤,연예인이라는 타이틀을 떼고 고군분투하는 스타들의 진솔한 모습과 지금까지 볼 수 없었던, 사랑 앞에 순수하고 열정적인 스타들의 가슴 뛰는 이야기를 보여주는 프로그램.,,,,,,,,,,,,
2013,101254,섬란 카구라,애니메이션, 판타지,와타나베 타카시,,닌자, 그것은 오래 전 이 나라에 존재했던 무사나 영주들의 밑에서 첩보나 파괴, 암살활동 등을 생업으로 삼았던 자들을 말한다. 이 이야기는 현대의 닌자로서 악과 싸우기 위해 청춘을 바친 다섯 소녀들의 사랑과 용기의 궤적을 그린 것이다!,,,,,,,,,,,,
2013,115462,섬마을 쌤,,김종훈, 최성윤,샘 해밍턴, 브래드, 샘 오취리,섬마을 분교 초등학생들에게 방과후 원어민 교사가 돼 영어를 가르치고, 주민들과 함께 어울리며 섬마을 생활에 적응해나가는 리얼 버라이어티,,,,,,,,,,,
2013,118160,성냥팔이 소녀,에로,카미노 후토시,아사미,시부야에서 성냥을 파는 소녀, 그런데 파는 건 성냥만이 아니다? 어느날 밤, 중년남은 시부야 길거리에서 성냥을 파는 소녀 마치코를 만난다.  이 남자는 회사에선 왕따였고, 그날따라 술먹은 야쿠자와 시비가 붙어 매를 맞는 등 재수없는 날이었다.  마치코는 중년남을 자기 집으로 데려 와 혼자 잘 수 없으니까 밤에 함께 있어달라고 말한다. 그리고 남자는 여자의 과거와 망상의 세계를 보게 되는데…,,,,,,,,,,,,
2013,112796,세 번 결혼하는 여자,드라마,손정현,이지아, 엄지원, 송창의,한 어머니와 두 딸의 집안을 중심으로 펼쳐지는 이야기,,,,,,,,,,,,,
2013,102061,세 여자의 맛있는 불륜,멜로/로맨스, 드라마,이세일,강영웅, 윤보라, 손유진,영환은 수많은 여자들과 즐기며 사는 여자관계 복잡한 바람둥이! 하지만 이혼은 하지 않는 사람이다. 결혼한 혜미와도 안 들키고 행복하게 살아가고 있다. 잘생긴 외모덕에 쉽게 여자들과 즐긴다. 좋다고 다가오는 여자를 거부하지 않고 싫다는 여자를 잡지도 않는다. 그러던 영환, 운명처럼 다가온 혜미를 너무나 사랑한 나머지 모든 여자들을 정리하기로 한다. 그래서 은혜를 만난 영환... 헤어지자고 하자 그럴수 없다며 사랑을 한다면 자기랑 멀리 떠나자고 한다.  그러면서 야외에서 섹스를 하는 은혜. 남자인지라 흥분되서 은혜랑 하고 만 영환. 두 번째 여자 은솔과도 헤어지자고 하자 그녀 또한 울면서 매달리는데... 오붓한 공간에서 혜미와 행복한 시간을 보내고 있던 영환. 초인종이 울리고 갑자기 찾아온 은혜. 일주일만 같이 살아도 되냐고 영환의 부인인 혜미에게 부탁하자, 영환의 친구인데 무슨 일이 있겠냐며 흔쾌히 허락한다. 그러면서 셋의 오묘한 동거가 시작되는데...,,,,,,,,,,
2013,120510,세계 고산지대를 가다,,,,세계의 고산지대, 그리고 그곳을 지켜온 순수한 사람들의 이야기,,,,,,,,,,,,,,
2013,100398,세계의 끝,드라마,안판석,윤제문, 장경아, 장현성,원인을 모르는 괴질이 전염되는 과정에서 의사와 그 주변 인물들이 겪는 고뇌를 다룬 의학 드라마.,,,,,,,,,,,,,
2013,76738,세븐데이즈,스릴러,다니엘 그로우,클로드 르고트, 레미 지라르드,캐나다 소도시에 사랑하는 아내, 딸과 함께 남부러울 것 없는 일상을 보내는 외과의사 하멜. 어느 날, 등교 하던 딸이 실종되는 사건이 벌어지고 경찰과 함께 딸을 찾아나선 하멜은 성폭행 당한 채 싸늘한 주검이 된 딸을 발견하고 충격과 슬픔에 휩싸인다.  곧이어 한 남자가 용의자로 체포되고, 그의 만행에 분노한 하멜은 용의자를 납치한 뒤 경찰에 7일 후 그를 살해할 것을 예고하고 하멜의 복수를 막기 위한 경찰의 추격이 시작 되는데….,,,,,,,,,,,
2013,113569,세상에서 가장 위대한 일,드라마,이은규,최윤영, 이상엽, 전역산,10대 부부, 입양아 등 사회적 주제를 담은 로맨틱 코미디 드라마,,,,,,,,,,,,
2013,110730,세상은 가끔 아름답다,드라마,미노리카와 오사무,마츠다 류헤이, 이치카와 미카코,여성 누드모델, 술집 호객꾼, 공허함을 느끼는 여자, 서로 떨어져 있는 연인, 자신의 이름과 엄마에 대해 생각하는 여자 등 다섯 인물들의 일상과 에피소드를 그린 옴니버스 영화,,,,,,,,,,
2013,91698,세상의 끝까지 21일,코미디, 드라마, 멜로/로맨스,로렌 스카파리아,키이라 나이틀리, 스티브 카렐,아내는 도망가고, 어디론가 떠나는 다른 사람들과 달리 마땅히 갈 곳 없는 외로운 남자 도지. 3년 만에 옆집에 사는 ‘페니’와 인사를 나누고, 그 동안 그녀에게 잘못 배달되었던 우편물을 건네 받는다.  그러던 어느 날, 폭동이 일어나 급하게 집을 빠져 나오게 된 도지는 문득 잘못 배달된 우편물 속 ‘첫사랑의 편지’가 떠올라 그녀를 찾기로 결심한다.  게으름 때문에 비행기를 놓쳐 가족을 볼 수 있는 마지막 기회를 날려버린 페니는 도지를 도와주면 가족을 만날 수 있게 해준다는 그의 제안을 받아들이고 두 사람은 함께 여행길에 오르는데…   당신은 생의 마지막 21일 동안, 무엇을 할 건가요?,,,,,,,,
2013,115527,세상의 모든 부엌,,이모현,,사람들의 다양한 삶만큼이나 다채로운 세계의 부엌! 화로와 솥 두 개가 전부인 지상 최후의 모계사회 '모수족'의 부엌부터 침대 빼곤 다 있는 미국의 거대 부엌, 그리고 3D로 만나보는 미래 부엌 풍경까지... 전 세계 40일간의 부엌 일주. 화로 하나가 전부인 부엌에서부터 최첨단 가전으로 무장한 시스템기친까지, 가족의 삶과 꿈을 요리하는 기적의 공간 부엌! 민족의 명절 추석을 맞아 사람들의 다양한 삶만큼이나 다채로운 세계 각국의 부엌을 찾아간다. 인류가 불을 사용하기 시작하면서부터 생겨난 부엌, 지역에 따라 부엌의 구조와 사용하는 조리 도구, 식재료가 다르고 그것은 곧 그 나라의 문화와 역사, 환경, 생활 수준을 반영하고 있다. 물론 시간이 지남에 따라 '요리하는 공간'이라는 과거 전통적인 부엌의 역할이 축소되고 있는가 하면 가족 구성원의 건강을 책임지고, 유대감을 심어주는 공간인 부엌이 더욱더 가정의 중심부에 자리 잡을 것이라는 예측도 있다. 과연 미래에는 부엌이 사라질 것인가? 반대로 더 커지고, 중요해질 것인가?,,,,,,,
2013,90958,세션: 이 남자가 사랑하는 법,드라마,벤 르윈,존 호키스, 헬렌 헌트,행동 범위 90도 오로지 얼굴 근육만 자유로운 저널리스트이자 시인인 38살 싱글남 마크 오브라이언. 온 종일 시간을 보내는 침대 위에서 그가 해 보지 못한 단 한가지가 있었으니, 바로 총각딱지를 떼는 것! 급기야 신부를 찾아가 “섹스를 하고 싶다”는 고백을 하게 되고 그 바램은 섹스 테라피스트 칠리 코헨 그린과의 만남으로 이어지게 되는데…,,,,,,,,,,,,,
2013,103343,세이빙 산타,애니메이션, 코미디, 가족, 뮤지컬,레온 주센, 아론 실먼,마틴 프리먼, 팀 커리, 팜 페리스,루돌프의 외양간 청소를 하며 차세대 발명가를 꿈꾸는 엉뚱한 요정 버나드.  전 세계 아이들에게 선물을 나눠주는 산타클로스를 돕는다는 자부심으로 가득하지만 하는 일마다 실수투성이인 허당 요정이다.  그러던 어느 날, 악당 네빌과 그의 병사들이 하루 만에 전 세계 어린이들에게 선물을 주는 산타 썰매의 비밀을 파헤치기 위해 산타클로스를 납치하는데..  순식간에 난장판이 된 북극 마을! 만약 산타 썰매의 비밀이 네빌의 손에 넘어가게 되면 크리스마스는 영원히 사라지게 된다. 엉뚱한 요정 버나드는 타임머신 썰매를 타고 과거로 돌아가 루돌프 블리첸과 함께 악당들로부터 마을을 지켜야 한다.   산타의 비밀, 타임머신 썰매를 타고 과거로 고고!  버나드는 산타클로스와 북극 마을을 지켜낼 수 있을까?,,,,,,,
2013,99799,세이프 헤이븐,멜로/로맨스, 서스펜스, 드라마, 미스터리,라세 할스트롬,조쉬 더하멜, 줄리안 허프, 코비 스멀더스,비밀스런 과거를 가진 케이티(줄리안 허프)가 작은 해안마을 사우스포트에 발길을 멈춘다. 정체를 숨기고 마음을 닫는 케이티. 상처가 있는 알렉스(조쉬 더하멜)의 따뜻한 배려와 자상함에 서서히 이끌린다. 솔직한 성격의 이웃 조(코비 스멀더스)는 머뭇거리는 케이티와 알렉스가 다가설 수 있게 용기를 준다. 다시 없을 것 같았던 가슴 두근거리는 감정이 조금씩 스며들고 깊어지는 순간, 케이티의 감춰진 과거의 그림자가 모습을 드러낸다. 위협받는 사랑… 부서지는 행복… 그들을 기다리는 또 다른 비밀… 다시 사랑할 수 있을까?,,,,,,,,,
2013,102490,세크레이드,공포,호세 잠브라노 카셀라,제시카 블랙모어, 로렌 브라운,고고학을 전공하는 학생들이 원주민 문화에 대한 연구 자료를 얻기 위해 울라와시 부족이 살았던 곳으로 여행을 떠난다. 이 외진 곳은 수 백 년 전 부족의 범죄자를 심판하는 땅이었는데… 바로 땅 자체에 신비로운 힘이 있어 죽은 자를 불러오기도 하고 범죄자를 처벌하는 곳이었다.,,,,,,,,,,,,,,
2013,112846,섹슈얼 어딕션 : 꽃잎에 느껴지는 쾌락과 통증,드라마, 스릴러,잘만 킹,말레나 모건, 크리스토스 바실로포로스,심야 라디오 프로그램에 출연한 아름다운 여인 빅토리아는 자신이 진정으로 사랑했던 한 남자와의 치명적인 사랑 이야기, 심지어 그녀의 다리까지 잃을 뻔한 위험한 사랑과 섹스 중독에 대한 이야기를 들려준다. 주체할 수 없는 성 탐닉을 하게 된 여자, 바로 자신의 이야기를 시작하는 빅토리아.  관능적인 카리스마가 가득한 그녀는 산타모니카 해변가 보석상의 디자이너. 그녀는 어느 날 우연히 만나게 된 멋진 남자 잭과 사랑에 빠지게 된다. 도도한 매력과 동시에 순수한 마음을 가진 그녀를 처음 본 바로 그날 사랑에 빠지게 만든 잭은 부동산 사업가로 막대한 재력과 거부할 수 없는 치명적 매력을 지닌 남자. 많은 여성들의 유혹을 받으면서도 자신이 진정으로 사랑할 수 있는 여자를 찾고 있는 중이다.  빅토리아와 잭은 파격적고 본능적인 섹스를 즐기며 서로의 사랑을 확인하게 된다. 마침내 결혼을 하게 된 빅토리아와 잭. 하지만 잭은 순수한 빅토리아의 감춰진 욕망을 테스트 하고 싶어 한다.  유혹적이고 매력적인 여자들과의 동성애, 심지어 쓰리썸 섹스까지 요구하는 그에게 빅토리아는 거부감을 느끼기 보다는 점점 자신의 숨겨져 있던 은밀한 욕망을 충족시키는 빠져나올 수 없는 마력을 느끼게 되고 걷잡을 수 없이 그에게 중독되고 있는 자신을 발견하게 되는데…,,,,,,,,,,
