136,처음 개봉 하고 봤을 때가 한참 집안 말씀 안 듣고 멋대호 행동하고 그런 질풍노도? 사춘기 시절이었습니다. 이게 뭐가 슬프고 아픈가 싶었는데.... 이제 스물세살 이네요... 성인이 되고 일하고 사회에 나와서 느끼고 부모님 그리고 할아버지 할머니 얘기 듣고나니 너무 가슴 아픈 역사고 그래서 초반이 보기 너무 힘들었어요. 다큰 사내 남자인데도 눈물이 나려고 하네요. 힘들고 아픈 역사 저희 할아버지와 똑같은 내용의 영화거든요...한국전쟁으로 아버지를 여의고 학교 한 번 제대로 못 다니시고 독일광부 사우디 광부로 가시고... 한국전쟁은 참 가슴 아픈 역사입니다. 그리고 영화에 나오는 역사로 남은 분들 존경해야 합니다. 정말로 나이어린 친구들이 꼭 알아줬음 좋겠네요. 저런 분들이 있어 지금의 한국이 있고 우리가 있는겁니다. 명심하세요. 너무 좋은 영화고 무슨 감정이 있는 정말 보기 좋고 힘이 되고 감사하게 되는 영화입니다. 감사합니다. 감독님 이런 영화 만들어 주셔서 그리고 감사하고 사랑합니다. 그 시대에 애국을 위해 힘을 써준 어르신들
137,"한국영화는 억지 신파, 오버스러운 연기, 맨날 쓰던 배우만 빼도 반이상은 성공한다.넷플릭스 발톱만이라도 따라가보자 제발..."
138,"김호중 성악가, 가수의 천재적인 아름다운 목소리를 ~인생은 뷰티풀~이 영화로더더욱 알게 되는 감동적인 파노라마입니다"
139,3명 공조관계가 약간 어색한 면도 있지만 액션과 내용이 그럭저럭 볼만하고 재밌네요
140,탑건 왜 안봐요 안봤음 어서봐요 아이맥스 강추 스토리 별거없어도 그냥 존.멋.
141,배우들 보는 재미가 있어요 액션도 너무 좋았어요
142,왜 이렇게까지 평점이 낮은지 이해가 안될 정도로 재밌게 봤어요. 가볍게 즐거운 영화만 보다가 오랜만에 심장 쫄깃하고 깊게 공감하는 영화 봤네요. 두 번이나 봤는데 부모님까지 오랜만에 영화다운 영화봤다고 좋아하세요.영화 시작하자마자부터 한 순간도 몰입이 깨지지 않았고 진짜 땀나는 긴장감이 처음부터 마지막까지 계속됐어요. 아쉬운 점이 있기는 하지만 중요하지 않을 만큼 전체적으로 아주 흥미롭고 재밌었습니다.
143,마블은 대체 왜 이런건 만든거지...
144,한국적 오컬트의 최고봉
145,아니 1편 할배를 어떻게 똥멍청이를 만들어놨지이건 스핀오프인가 모지...?
